id,session_id,user_name,question_number,user_answer,correct,used_ia,created_at
cc071210-1734-4d56-84d6-edd40f7c4a4d,f44e6ffb-2458-4007-836e-fc2983ac1955,A1,3,Some mammals are dogs.,no,no,2026-05-19 07:53:11.368584+00
cd2a1d58-1096-42fa-b3ec-b59ea15371b3,21c243d7-907e-4ee6-921d-1200f25f95f8,A1,5,It ignores other factors.,no,no,2026-05-19 07:50:42.000239+00
ce11508a-8c82-43ac-9bc6-d7a6b853adb8,44171929-c92d-479f-9750-18609fb745cf,A1,8,"If school does not close, then it did not snow.",yes,no,2026-05-19 07:54:01.808888+00
ce8247e4-2082-4251-85dc-bea0e095caaa,ef6e66b3-0213-48a7-8350-501b6437b1a6,A3,7,Circular reasoning,yes,yes,2026-05-19 09:12:04.173877+00
cea370b7-ac84-4998-9baa-a35ed61c95b7,18ce3e06-8eb8-4f02-a025-e47f3948ae94,A5,8,Snow is the only reason for school to close.,no,yes,2026-05-19 07:14:38.835077+00
ceaa5d0e-67fe-44b9-afbf-0e9ac2314f6b,15c46feb-60d7-4400-a9cb-79c857e4cddc,A5,10,"Invalid, because not all athletes are musicians.",no,no,2026-05-19 07:18:51.380951+00
cf0d9acd-aaba-476e-86a5-dfcb678b906d,6d0d6c06-3a6c-4bf7-9710-10a5bf59d517,A4,9,It overgeneralizes from one example.,no,no,2026-05-19 08:34:54.191985+00
cf4ed7d8-73db-4fcd-aa75-be31f984a85e,5937e2cc-49ef-4807-93f9-8bf83e05511a,A1,5,It assumes that all good cooks must be professional chefs.,no,no,2026-05-19 07:55:43.793712+00
cf62c821-537e-4c7a-89ef-da0bc71e29cd,3f15dc13-b948-4431-b84a-52c60b4e5b0a,A1,5,It confuses necessary and sufficient conditions.,yes,no,2026-05-19 07:53:08.539112+00
d02961d4-cb6b-4be7-adc1-42dcb1458908,6cb08779-dd71-4453-9cb8-7a3947f92d42,A1,5,It assumes that all good cooks must be professional chefs.,no,no,2026-05-19 07:59:47.401532+00
d0e39aac-f797-4d2c-baff-6151230c7395,7f8cfc7a-f5ba-4524-bc95-a73777c2538f,A1,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 07:51:27.849817+00
d1caffde-70cb-4d04-923a-8acebf152954,2fae3989-3440-4447-ac66-393260291e96,A4,2,Crime rates are higher in cities with fewer green spaces.,no,no,2026-05-19 08:41:08.657143+00
d23524ee-eb30-4147-9bdd-d63c90e269ed,ac1c05a1-ebb8-4006-94db-fa15da018ec1,A5,7,Circular reasoning,yes,yes,2026-05-19 07:19:42.003235+00
d268c8e5-5b16-4438-9d05-c011024385d3,3221e601-cb5c-48b6-aea5-a4f8783a1417,A4,3,No dogs are cats.,yes,no,2026-05-19 08:37:44.93456+00
d30ec358-7692-4d72-a18d-3268d45631cb,e1e95acb-b561-4266-8bc8-4302ec5f923f,A4,7,False cause,no,no,2026-05-19 08:42:51.749134+00
d335bb8b-a761-4e0f-b052-6d0e61487011,de529ec1-dc74-4c84-9cfa-03df9dc06ca8,A3,10,"Invalid, because creativity is unrelated to athletics.",no,no,2026-05-19 09:13:13.099157+00
d4248719-dade-4669-be80-33dfaf4a7469,c637a01b-3330-4e8a-99bc-d79f25a4e75f,A4,7,False dilemma,no,no,2026-05-19 08:42:45.547456+00
d4860f9d-c0d8-4927-9d88-e852e9369590,c637a01b-3330-4e8a-99bc-d79f25a4e75f,A4,6,People who are naturally alert are more likely to drink coffee.,yes,no,2026-05-19 08:42:45.547456+00
d4b85d5f-9293-4155-8be1-a91eba7b014b,83e6e1c6-d33d-4871-8fad-59068e4a99a7,A3,5,It assumes that all good cooks must be professional chefs.,no,no,2026-05-19 09:13:07.832081+00
d4dd985f-4b81-4806-ad14-6e6b39cead99,96b927a7-50be-4220-a0a7-902cf3082280,A4,6,People who are naturally alert are more likely to drink coffee.,yes,yes,2026-05-19 08:36:42.060131+00
d5cbba28-f6fb-4b8b-854d-b510d537f7cd,df4a60f3-7f34-42db-ba7a-04cc77d31e4a,A1,7,Straw man,no,yes,2026-05-19 08:03:46.362023+00
d5e3072e-1a5a-46c9-ae26-9ceadb92f73f,b77e57b5-d232-4a3b-b208-6dfc39c678d5,A1,2,Crime rates are higher in cities with fewer green spaces.,no,no,2026-05-19 07:53:24.321975+00
d6875a14-b253-446b-a6a6-464e55d53807,5a1eba4a-0093-4571-a625-567a9939ec7c,A1,9,It assumes the conclusion in its premise.,yes,yes,2026-05-19 07:55:30.16724+00
d69c2c72-a34e-48a5-8642-e69338a4e8fd,21c243d7-907e-4ee6-921d-1200f25f95f8,A1,1,Sparrows can fly.,yes,no,2026-05-19 07:50:42.000239+00
d7057bbb-d762-4bdb-9f31-28c980be5db3,7f8cfc7a-f5ba-4524-bc95-a73777c2538f,A1,7,False cause,no,no,2026-05-19 07:51:27.849817+00
d70c6851-ffa3-40e6-9578-187ca838f2e8,df4a60f3-7f34-42db-ba7a-04cc77d31e4a,A1,3,No dogs are cats.,yes,no,2026-05-19 08:03:46.362023+00
d714c8f6-c7a7-401f-9495-a4d8fc97e358,614d10b6-31b0-43a8-a13e-c653b381f8d9,A1,4,Happiness and productivity are linked.,yes,no,2026-05-19 07:56:00.946199+00
d7ca5f0d-9041-48ca-ae2f-70c9c350e7cc,ac1c05a1-ebb8-4006-94db-fa15da018ec1,A5,2,Some parks are located in unsafe areas.,no,no,2026-05-19 07:19:42.003235+00
daaebbed-9934-4403-a8d6-baeb3c1b9ce0,fde94a01-94d7-4d33-8ff0-9563f3bf6633,A1,6,"Coffee contains caffeine, a stimulant.",no,no,2026-05-19 07:52:17.351351+00
db804f76-8097-40d4-adbe-f1b138b5855c,54e30fdd-0944-4457-8a7b-f3e82962bd9b,A3,4,Remote work always improves productivity.,no,no,2026-05-19 09:08:50.303053+00
dbf9115a-7294-45c5-8394-c97e67b2cd1b,f673824e-63c8-4c96-9b74-7fa4aee29c4e,A1,8,School closes if and only if it snows.,no,yes,2026-05-19 08:03:38.125773+00
dc919b76-9122-4d25-8ef0-9832b072ce3e,ef6e66b3-0213-48a7-8350-501b6437b1a6,A3,8,"If school closes, it snowed.",no,no,2026-05-19 09:12:04.173877+00
dc9e5fd0-fa6a-461e-b160-55b581586ea0,37550e3b-ebd5-432f-818e-e1e3ed6b5ebd,A5,7,Circular reasoning,yes,yes,2026-05-19 07:21:31.665783+00
dde88857-31a6-4805-b622-99734e375d94,96b927a7-50be-4220-a0a7-902cf3082280,A4,7,Ad hominem,no,yes,2026-05-19 08:36:42.060131+00
de491c52-8679-4760-90b1-bf0333bd6d13,c70f42dd-cfa5-47c9-a138-a56d5e72eb34,A1,4,Remote work always improves productivity.,no,no,2026-05-19 07:55:21.643156+00
dee55dbe-3b40-4e03-a7b7-ad3a4db5bf4a,e1e95acb-b561-4266-8bc8-4302ec5f923f,A4,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 08:42:51.749134+00
e0534c46-de08-4940-b089-bd59d7d78e8f,acba37f5-7a47-48f0-87d0-ba699797ccea,A1,8,"If school does not close, then it did not snow.",yes,no,2026-05-19 07:55:21.32315+00
e2fc28b5-5c6c-4186-9845-994761de9aa3,3f15dc13-b948-4431-b84a-52c60b4e5b0a,A1,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 07:53:08.539112+00
e325e29b-82fc-4979-9b94-8bd22052f09c,e1e95acb-b561-4266-8bc8-4302ec5f923f,A4,6,Alertness levels vary during the day.,no,no,2026-05-19 08:42:51.749134+00
e3574334-3939-475c-80a7-bbb30d613ca9,21c243d7-907e-4ee6-921d-1200f25f95f8,A1,7,Circular reasoning,yes,yes,2026-05-19 07:50:42.000239+00
e39c79ed-2545-4782-847f-9b8a936a03ee,6cb08779-dd71-4453-9cb8-7a3947f92d42,A1,1,Sparrows can fly.,yes,yes,2026-05-19 07:59:47.401532+00
e3ceb021-d78e-4111-a30e-287a251a863f,7f8cfc7a-f5ba-4524-bc95-a73777c2538f,A1,8,"If school closes, it snowed.",no,no,2026-05-19 07:51:27.849817+00
e4bca58f-eb4b-4558-88c1-be393caaa8cf,2fae3989-3440-4447-ac66-393260291e96,A4,1,Sparrows can fly.,yes,no,2026-05-19 08:41:08.657143+00
e5b3d44d-81a9-4813-a915-9cd50d2cf9f2,3f15dc13-b948-4431-b84a-52c60b4e5b0a,A1,8,"If school closes, it snowed.",no,no,2026-05-19 07:53:08.539112+00
e692bc1d-8ded-4ea0-bfdd-fd88dd3d07db,0283645c-044f-4cda-adc9-5d8db42f2a6d,A3,7,False cause,no,no,2026-05-19 09:12:23.246213+00
e6e8f085-d946-4363-8f6d-82247d3921f5,37550e3b-ebd5-432f-818e-e1e3ed6b5ebd,A5,3,No dogs are cats.,yes,yes,2026-05-19 07:21:31.665783+00
e75bae37-7981-4b13-bb1e-99aeb4fe5678,c70f42dd-cfa5-47c9-a138-a56d5e72eb34,A1,8,School closes if and only if it snows.,no,no,2026-05-19 07:55:21.643156+00
e77809e7-5d36-4033-8b75-0c1ba5ae6385,940ad3b9-c36f-48a2-bb23-9cab4224f1fd,A5,4,Remote work always improves productivity.,no,no,2026-05-19 07:21:46.720145+00
e79bfa79-8ea9-4c1c-a16c-565a370e06ae,8c102489-a5ee-4729-abd0-1cd29e24d8ef,A4,3,No dogs are mammals.,no,no,2026-05-19 08:38:47.661139+00
e79f8766-a4af-4c1e-94a6-739c1b7e4545,14d8d4cd-8b91-4f46-89ff-076083de5a6c,A3,6,Alertness levels vary during the day.,no,yes,2026-05-19 09:14:13.458736+00
e7aa2a7f-f4d3-4a0f-a034-eba1e3c433b1,7f8cfc7a-f5ba-4524-bc95-a73777c2538f,A1,3,No dogs are mammals.,no,no,2026-05-19 07:51:27.849817+00
e7b88b7f-77ad-4404-af9c-35016f062162,54e30fdd-0944-4457-8a7b-f3e82962bd9b,A3,7,Circular reasoning,yes,no,2026-05-19 09:08:50.303053+00
e8179e92-7dc7-4e8a-9787-71c134f8c9b0,44171929-c92d-479f-9750-18609fb745cf,A1,1,Sparrows can fly.,yes,no,2026-05-19 07:54:01.808888+00
e8359dd5-a7e4-47e4-8028-d09d4fc184f5,b368709d-4158-4f75-a154-e8265b07bf09,A1,5,It ignores other factors.,no,no,2026-05-19 07:49:57.370819+00
e8480c8b-f991-4cfb-90b9-ce46f8416aec,54e30fdd-0944-4457-8a7b-f3e82962bd9b,A3,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 09:08:50.303053+00
e876e400-8c13-4858-a985-9ef80be89ef4,fde94a01-94d7-4d33-8ff0-9563f3bf6633,A1,2,Cities with more parks also have higher employment rates.,yes,no,2026-05-19 07:52:17.351351+00
e8a2781d-b450-4d45-80d6-8d587e95f8bf,b77e57b5-d232-4a3b-b208-6dfc39c678d5,A1,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 07:53:24.321975+00
e9d83e0e-3937-4cdf-8ce1-33837127d145,c637a01b-3330-4e8a-99bc-d79f25a4e75f,A4,2,Park maintenance costs are high.,no,no,2026-05-19 08:42:45.547456+00
ea1fc418-9c7d-44da-9dc7-9b9e7bbee68d,15a9df8a-9d9f-4001-bb65-a3a0d7f99d60,A1,1,Sparrows can fly.,yes,no,2026-05-19 07:54:22.248117+00
ea580738-1e49-493a-aa04-dde7cacc18c6,bfdc1562-aa05-4c8f-851f-fb4cb9474053,A1,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 07:55:48.043002+00
eb6f8516-40a1-438b-9d13-7ebd79b6b57f,3221e601-cb5c-48b6-aea5-a4f8783a1417,A4,8,"If school does not close, then it did not snow.",yes,no,2026-05-19 08:37:44.93456+00
ebadd075-0724-4b16-92b2-4d787dc71ad2,bfdc1562-aa05-4c8f-851f-fb4cb9474053,A1,7,False cause,no,no,2026-05-19 07:55:48.043002+00
ebb8a2cd-1f4f-45a2-ae25-61507dd1511f,3e0a9957-cf2b-4eca-91fc-d9042639a0dd,A5,6,People who are naturally alert are more likely to drink coffee.,yes,yes,2026-05-19 07:16:00.536052+00
ebebee59-5d9f-44e8-9c07-5a48e6d24ecb,c637a01b-3330-4e8a-99bc-d79f25a4e75f,A4,4,Happiness and productivity are linked.,yes,no,2026-05-19 08:42:45.547456+00
ec2fbd42-a08b-4a13-b346-caab9823524a,f6b8a75c-0814-4c62-b3e8-41e4a889a84f,A1,6,Alertness levels vary during the day.,no,no,2026-05-19 07:55:34.080719+00
ec9ea7b0-9e86-413d-aebf-f5ec0ea5e71b,b368709d-4158-4f75-a154-e8265b07bf09,A1,7,Circular reasoning,yes,yes,2026-05-19 07:49:57.370819+00
ed459d5d-417c-4d73-a2f6-5dc93c03010f,940ad3b9-c36f-48a2-bb23-9cab4224f1fd,A5,6,Alertness levels vary during the day.,no,no,2026-05-19 07:21:46.720145+00
ed4f7944-7e73-4244-851f-14bf827d2140,33217776-d590-4192-910d-090dba139669,A1,4,Happiness and productivity are linked.,yes,no,2026-05-19 07:50:41.668092+00
ed544e3c-9559-4496-a2e3-3eabbc4325ea,8c102489-a5ee-4729-abd0-1cd29e24d8ef,A4,1,Sparrows can fly.,yes,no,2026-05-19 08:38:47.661139+00
ed836674-d990-470a-9993-2095fd6793fb,5a1eba4a-0093-4571-a625-567a9939ec7c,A1,2,Parks provide places for people to gather.,no,yes,2026-05-19 07:55:30.16724+00
eda2c68a-4906-4b53-accc-df1cd8073a23,3f15dc13-b948-4431-b84a-52c60b4e5b0a,A1,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 07:53:08.539112+00
edb84a40-397f-4d79-a756-6a6c5594a101,15a9df8a-9d9f-4001-bb65-a3a0d7f99d60,A1,6,Alertness levels vary during the day.,no,no,2026-05-19 07:54:22.248117+00
ee68804e-d401-48a7-8dd4-49ac26d55598,5937e2cc-49ef-4807-93f9-8bf83e05511a,A1,9,It attacks the person instead of the issue.,no,no,2026-05-19 07:55:43.793712+00
eea87039-4346-4e63-a747-8ab1c5de4379,6eb74d21-df02-4b5f-9a23-15a7ad13c262,A1,7,False cause,no,yes,2026-05-19 07:56:37.214596+00
eeaa8e76-229d-4d65-a67c-c9f3533f9d4f,18ce3e06-8eb8-4f02-a025-e47f3948ae94,A5,7,Ad hominem,no,yes,2026-05-19 07:14:38.835077+00
ef0de32e-98b1-4af9-ae41-a6c199b1d24d,6eb74d21-df02-4b5f-9a23-15a7ad13c262,A1,5,It assumes that all good cooks must be professional chefs.,no,no,2026-05-19 07:56:37.214596+00
ef324097-4205-4d45-a73b-dc0a1e287533,33217776-d590-4192-910d-090dba139669,A1,3,No dogs are cats.,yes,no,2026-05-19 07:50:41.668092+00
ef33f2ae-1f2e-4fc7-af6e-ae89aa948e14,44171929-c92d-479f-9750-18609fb745cf,A1,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 07:54:01.808888+00
ef9073c5-63ed-40cf-81d0-18ab2c35a0f9,7d2e90ac-7043-4214-8fbc-83257b410321,A1,5,It confuses necessary and sufficient conditions.,yes,no,2026-05-19 07:47:55.532812+00
f00e3989-8d94-44bf-bae2-83a83d79c923,f02cf9e1-ece7-43e6-9391-0af52d21d3dc,A1,7,Circular reasoning,yes,no,2026-05-19 07:49:38.370526+00
f016c48f-47f1-495b-b235-4033307a7010,14d8d4cd-8b91-4f46-89ff-076083de5a6c,A3,8,"If school closes, it snowed.",no,no,2026-05-19 09:14:13.458736+00
f03b8940-cc50-443b-8717-bc7ea603c3e5,0283645c-044f-4cda-adc9-5d8db42f2a6d,A3,6,Alertness levels vary during the day.,no,no,2026-05-19 09:12:23.246213+00
f137969a-2d89-421b-9486-c0d5172f1bef,3f15dc13-b948-4431-b84a-52c60b4e5b0a,A1,1,Some birds cannot fly.,no,no,2026-05-19 07:53:08.539112+00
f193f128-0e91-4482-ad28-38134290242e,ec0000ce-1a44-4800-b17e-5ef976d6ccfd,A1,3,No dogs are cats.,yes,no,2026-05-19 07:58:55.130763+00
f1ae61a2-37a3-4623-bd86-1b4db0a61344,c70f42dd-cfa5-47c9-a138-a56d5e72eb34,A1,6,"Coffee contains caffeine, a stimulant.",no,no,2026-05-19 07:55:21.643156+00
f28f155c-e68b-495a-954b-53c80cc99906,f02cf9e1-ece7-43e6-9391-0af52d21d3dc,A1,4,Happiness and productivity are linked.,yes,no,2026-05-19 07:49:38.370526+00
f2917fac-029f-40db-9725-62fe8f29cfd8,14d8d4cd-8b91-4f46-89ff-076083de5a6c,A3,10,"Invalid, because creativity is unrelated to athletics.",no,no,2026-05-19 09:14:13.458736+00
f32b1050-d381-4a8a-b367-89fed92287ac,69f0b04f-1a8b-4c7d-8728-de25ae34bea4,A1,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 07:57:40.096099+00
f34ef715-bcef-4f0e-a8b5-6f6efd2b5356,f02cf9e1-ece7-43e6-9391-0af52d21d3dc,A1,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 07:49:38.370526+00
f356fb73-aa4e-4274-9a13-c9c9ec8aac44,24c1a71c-bf27-40ec-b997-af97053bed02,A4,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 08:39:02.06296+00
f37158ca-14a7-4961-b1b2-11f45bbe0bdc,21c243d7-907e-4ee6-921d-1200f25f95f8,A1,6,Alertness levels vary during the day.,no,no,2026-05-19 07:50:42.000239+00
f38b0164-5ab4-45a1-84e8-1b4989ee0a0b,ef6e66b3-0213-48a7-8350-501b6437b1a6,A3,1,Sparrows can fly.,yes,no,2026-05-19 09:12:04.173877+00
f3e77bef-9102-49b3-8147-5a627a987b47,96b927a7-50be-4220-a0a7-902cf3082280,A4,9,It overgeneralizes from one example.,no,no,2026-05-19 08:36:42.060131+00
f401acbe-dc23-43ae-be53-ecc5d024f35b,6d0d6c06-3a6c-4bf7-9710-10a5bf59d517,A4,8,"If school closes, it snowed.",no,no,2026-05-19 08:34:54.191985+00
f4b60b5b-cceb-4ad2-a3eb-0b84d25779ad,2fae3989-3440-4447-ac66-393260291e96,A4,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 08:41:08.657143+00
f6cbdec2-cdbe-4a72-a20b-97ee16f6dbb2,4999b791-2557-4340-a9f7-8992f204f5d3,A4,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 08:45:02.722149+00
f73a9965-3966-4577-bd27-30b5ccbff12d,f673824e-63c8-4c96-9b74-7fa4aee29c4e,A1,5,It confuses necessary and sufficient conditions.,yes,yes,2026-05-19 08:03:38.125773+00
f756af13-6fff-4d3b-85a4-b85ec3c3d7a2,c7e0ff65-a081-4b56-ae78-45133b507d45,A1,1,Sparrows can fly.,yes,no,2026-05-19 07:56:08.8175+00
f7f63afe-b092-4cba-bd2e-74af906a272f,fde94a01-94d7-4d33-8ff0-9563f3bf6633,A1,7,Circular reasoning,yes,no,2026-05-19 07:52:17.351351+00
f80a7f53-4b32-4267-92ed-abfa6bd5a781,6cb08779-dd71-4453-9cb8-7a3947f92d42,A1,4,Happiness and productivity are linked.,yes,no,2026-05-19 07:59:47.401532+00
f82310d6-bae1-4ea3-a3f3-f549f29e0e51,c0e4dea2-7804-41d8-8101-57018fa4cf16,A4,5,It confuses necessary and sufficient conditions.,yes,no,2026-05-19 08:32:54.670588+00
f8b59f80-9df1-4748-b6e2-5b0a8ef8640b,44171929-c92d-479f-9750-18609fb745cf,A1,10,"Invalid, because creativity is unrelated to athletics.",no,no,2026-05-19 07:54:01.808888+00
f9980e31-9e80-48f4-9709-9d170942278c,03641a2a-2247-4f8b-9635-87d4057f9922,A5,8,"If school does not close, then it did not snow.",yes,yes,2026-05-19 07:19:08.142467+00
f9a8fb04-55eb-44a6-b6fa-3ba87f3c74cc,3e0a9957-cf2b-4eca-91fc-d9042639a0dd,A5,7,Circular reasoning,yes,yes,2026-05-19 07:16:00.536052+00
f9dc06d9-427a-4e3c-bb4c-2f6f8275aca7,435febf9-f4ba-4c77-b77b-ebf0db87d6a8,A1,8,"If school does not close, then it did not snow.",yes,no,2026-05-19 07:56:04.809418+00
fa2bf6f3-7bec-454d-988e-2ff7c2b98433,c0e4dea2-7804-41d8-8101-57018fa4cf16,A4,10,Valid only if all athletes are musicians.,no,no,2026-05-19 08:32:54.670588+00
fa2c5ad0-f439-4c08-b31e-84cc8920e153,ac1c05a1-ebb8-4006-94db-fa15da018ec1,A5,1,Sparrows can fly.,yes,no,2026-05-19 07:19:42.003235+00
faf6d985-1881-43ec-beb9-6a9c2c66dc76,54e30fdd-0944-4457-8a7b-f3e82962bd9b,A3,5,It assumes that all good cooks must be professional chefs.,no,no,2026-05-19 09:08:50.303053+00
fbb6068a-fa33-4807-90ce-2420aa0e5d72,5a1eba4a-0093-4571-a625-567a9939ec7c,A1,8,School will never close unless it snows.,no,yes,2026-05-19 07:55:30.16724+00
fbfa7e2b-4171-440c-9d07-927ff6cae7c1,f6b8a75c-0814-4c62-b3e8-41e4a889a84f,A1,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 07:55:34.080719+00
fcbc75b4-83b7-47a8-a4ce-578cd4aafbb1,18ce3e06-8eb8-4f02-a025-e47f3948ae94,A5,1,Sparrows can fly.,yes,yes,2026-05-19 07:14:38.835077+00
fd295a80-11bc-4d7b-acf2-06ab6b8c8e4d,df4a60f3-7f34-42db-ba7a-04cc77d31e4a,A1,9,It draws a false analogy.,no,no,2026-05-19 08:03:46.362023+00
fd786a37-0f32-420f-b17a-918f12967bd0,15c46feb-60d7-4400-a9cb-79c857e4cddc,A5,3,Some mammals are dogs.,no,yes,2026-05-19 07:18:51.380951+00
ff4783c6-ec2a-4121-af7a-8897374c4548,f6b8a75c-0814-4c62-b3e8-41e4a889a84f,A1,1,Some birds cannot fly.,no,no,2026-05-19 07:55:34.080719+00
ff7894e8-eb74-40f3-86cc-89b9e41f3621,18ce3e06-8eb8-4f02-a025-e47f3948ae94,A5,2,Cities with more parks also have higher employment rates.,yes,yes,2026-05-19 07:14:38.835077+00
